Model,Dataset,Predicted Probability
LGBM Weighted Tuned,Test,0.0005496425815619804
LGBM Weighted Tuned,Test,0.06323636562787964
LGBM Weighted Tuned,Test,0.0001292092233892704
LGBM Weighted Tuned,Test,0.013723458309145271
LGBM Weighted Tuned,Test,5.328453535902465e-05
LGBM Weighted Tuned,Test,8.311851749283443e-05
LGBM Weighted Tuned,Test,0.009482785738647581
LGBM Weighted Tuned,Test,0.103368793499112
LGBM Weighted Tuned,Test,0.0008229318499159137
LGBM Weighted Tuned,Test,0.00015793613388339286
LGBM Weighted Tuned,Test,0.0015259027392739472
LGBM Weighted Tuned,Test,5.474085861092664e-05
LGBM Weighted Tuned,Test,1.1228377092060904e-05
LGBM Weighted Tuned,Test,0.00015297089792784915
LGBM Weighted Tuned,Test,0.008064551279769575
LGBM Weighted Tuned,Test,0.0029318680554333517
LGBM Weighted Tuned,Test,0.0012032093445522897
LGBM Weighted Tuned,Test,0.00018950175643979667
LGBM Weighted Tuned,Test,0.000166429411542012
LGBM Weighted Tuned,Test,0.001400481533548797
LGBM Weighted Tuned,Test,0.599292682593599
LGBM Weighted Tuned,Test,0.13042339344660328
LGBM Weighted Tuned,Test,0.0004535094077856873
LGBM Weighted Tuned,Test,4.774747418581357e-05
LGBM Weighted Tuned,Test,0.005161264812066127
LGBM Weighted Tuned,Test,0.05233864480023012
LGBM Weighted Tuned,Test,0.008960511894510718
LGBM Weighted Tuned,Test,0.9794099626683919
LGBM Weighted Tuned,Test,0.003802795185067077
LGBM Weighted Tuned,Test,0.09219455062823594
LGBM Weighted Tuned,Test,3.437075013279467e-05
LGBM Weighted Tuned,Test,0.05206886666546236
LGBM Weighted Tuned,Test,0.00014370322916505723
LGBM Weighted Tuned,Test,5.9840883526640416e-05
LGBM Weighted Tuned,Test,0.004943127603295581
LGBM Weighted Tuned,Test,0.015534575355642132
LGBM Weighted Tuned,Test,0.07020097910652402
LGBM Weighted Tuned,Test,0.01748549414257802
LGBM Weighted Tuned,Test,0.005050425340593691
LGBM Weighted Tuned,Test,0.09104374717338247
LGBM Weighted Tuned,Test,0.13926369876627936
LGBM Weighted Tuned,Test,0.00036949844582817587
LGBM Weighted Tuned,Test,0.004744334468905523
LGBM Weighted Tuned,Test,4.375400623385687e-05
LGBM Weighted Tuned,Test,2.4023905256049125e-05
LGBM Weighted Tuned,Test,0.00019510089735185818
LGBM Weighted Tuned,Test,0.004072932800930654
LGBM Weighted Tuned,Test,0.21149787421684987
LGBM Weighted Tuned,Test,0.06496127313524512
LGBM Weighted Tuned,Test,0.00011458867718312123
LGBM Weighted Tuned,Test,0.02246522752915486
LGBM Weighted Tuned,Test,0.0021621421670351424
LGBM Weighted Tuned,Test,1.1374041247010142e-05
LGBM Weighted Tuned,Test,0.005186311542277863
LGBM Weighted Tuned,Test,0.020662330853230496
LGBM Weighted Tuned,Test,0.0005119182795263979
LGBM Weighted Tuned,Test,0.00038054343461518694
LGBM Weighted Tuned,Test,0.0003950560257643588
LGBM Weighted Tuned,Test,0.009752451349577227
LGBM Weighted Tuned,Test,0.050314012236558056
LGBM Weighted Tuned,Test,0.9963892578282265
LGBM Weighted Tuned,Test,0.003981811910553172
LGBM Weighted Tuned,Test,0.0013705858276041117
LGBM Weighted Tuned,Test,0.002465957507155346
LGBM Weighted Tuned,Test,0.0026794401422956748
LGBM Weighted Tuned,Test,0.013138460929243622
LGBM Weighted Tuned,Test,0.1797670222584758
LGBM Weighted Tuned,Test,0.0625182038397901
LGBM Weighted Tuned,Test,0.05206886666546236
LGBM Weighted Tuned,Test,0.0001407716296612092
LGBM Weighted Tuned,Test,0.005360140681921674
LGBM Weighted Tuned,Test,0.001410728581786306
LGBM Weighted Tuned,Test,5.282210586686178e-05
LGBM Weighted Tuned,Test,0.006846153878331353
LGBM Weighted Tuned,Test,0.00053691790673136
LGBM Weighted Tuned,Test,0.0032162959369444752
LGBM Weighted Tuned,Test,0.2424464177731489
LGBM Weighted Tuned,Test,0.0002713707572037621
LGBM Weighted Tuned,Test,7.763332497878551e-05
LGBM Weighted Tuned,Test,0.02243328511082295
LGBM Weighted Tuned,Test,0.0013023664657000674
LGBM Weighted Tuned,Test,4.239694845169837e-05
LGBM Weighted Tuned,Test,0.14810863426528875
LGBM Weighted Tuned,Test,0.057802550196053896
LGBM Weighted Tuned,Test,5.187266546672822e-05
LGBM Weighted Tuned,Test,0.00016510175502210814
LGBM Weighted Tuned,Test,0.00017974687870071622
LGBM Weighted Tuned,Test,0.00013858833314325252
LGBM Weighted Tuned,Test,0.0005129769463693074
LGBM Weighted Tuned,Test,0.0011935945777498016
LGBM Weighted Tuned,Test,0.0006108173792652404
LGBM Weighted Tuned,Test,0.30382917170893275
LGBM Weighted Tuned,Test,0.0005414846251939986
LGBM Weighted Tuned,Test,5.268552842930236e-05
LGBM Weighted Tuned,Test,0.001632065874804623
LGBM Weighted Tuned,Test,0.01887168632167453
LGBM Weighted Tuned,Test,0.0024299320704784075
LGBM Weighted Tuned,Test,0.01014664393510527
LGBM Weighted Tuned,Test,2.918774887719183e-05
LGBM Weighted Tuned,Test,0.00850757940183569
LGBM Weighted Tuned,Test,0.12140881288950162
LGBM Weighted Tuned,Test,0.00034286089662359173
LGBM Weighted Tuned,Test,0.0007331947461158301
LGBM Weighted Tuned,Test,0.00018569822331928945
LGBM Weighted Tuned,Test,0.001803539855915426
LGBM Weighted Tuned,Test,1.9697108823115698e-05
LGBM Weighted Tuned,Test,0.00035361011062444187
LGBM Weighted Tuned,Test,0.00048647004178919295
LGBM Weighted Tuned,Test,0.007100230932497436
LGBM Weighted Tuned,Test,0.1886793854741832
LGBM Weighted Tuned,Test,0.0025936333459106124
LGBM Weighted Tuned,Test,0.011446358891193744
LGBM Weighted Tuned,Test,0.10536649613540905
LGBM Weighted Tuned,Test,0.0006091592297271214
LGBM Weighted Tuned,Test,0.001212940314189039
LGBM Weighted Tuned,Test,0.00046150058112276243
LGBM Weighted Tuned,Test,9.169054502984115e-05
LGBM Weighted Tuned,Test,0.22578729345885276
LGBM Weighted Tuned,Test,1.5703046129226122e-05
LGBM Weighted Tuned,Test,4.8639559524617115e-05
LGBM Weighted Tuned,Test,0.0021087123561493435
LGBM Weighted Tuned,Test,0.05233864480023012
LGBM Weighted Tuned,Test,0.006572685123505466
LGBM Weighted Tuned,Test,0.09412075035985862
LGBM Weighted Tuned,Test,0.0008665557110360691
LGBM Weighted Tuned,Test,0.000856157555600032
LGBM Weighted Tuned,Test,0.006412230964816955
LGBM Weighted Tuned,Test,0.009256463750623414
LGBM Weighted Tuned,Test,0.17667465466577315
LGBM Weighted Tuned,Test,0.0014379958353561242
LGBM Weighted Tuned,Test,0.0001013809009807
LGBM Weighted Tuned,Test,0.04490987553947429
LGBM Weighted Tuned,Test,0.03271141457539134
LGBM Weighted Tuned,Test,0.013725859118332705
LGBM Weighted Tuned,Test,0.012068912516967638
LGBM Weighted Tuned,Test,0.024382795864965258
LGBM Weighted Tuned,Test,0.0009849852960798556
LGBM Weighted Tuned,Test,0.0015158286541002704
LGBM Weighted Tuned,Test,9.557064220275074e-05
LGBM Weighted Tuned,Test,0.0046446912653583
LGBM Weighted Tuned,Test,2.979991260861014e-05
LGBM Weighted Tuned,Test,0.00019600366482018603
LGBM Weighted Tuned,Test,3.1002936576039826e-05
LGBM Weighted Tuned,Test,0.0041382927551146965
LGBM Weighted Tuned,Test,0.00015146388146229073
LGBM Weighted Tuned,Test,0.0001828104509336597
LGBM Weighted Tuned,Test,0.00048536200594154297
LGBM Weighted Tuned,Test,0.009166274966585874
LGBM Weighted Tuned,Test,0.03293749635262488
LGBM Weighted Tuned,Test,0.0005163162269798058
LGBM Weighted Tuned,Test,0.004518292565440246
LGBM Weighted Tuned,Test,0.0007645585935921228
LGBM Weighted Tuned,Test,0.003529793757287429
LGBM Weighted Tuned,Test,8.612598612701477e-05
LGBM Weighted Tuned,Test,0.000857642360707331
LGBM Weighted Tuned,Test,9.239459886091254e-05
LGBM Weighted Tuned,Test,1.1374041247010142e-05
LGBM Weighted Tuned,Test,0.0869412378023864
LGBM Weighted Tuned,Test,0.06596711170307235
LGBM Weighted Tuned,Test,0.004671926118238789
LGBM Weighted Tuned,Test,0.00024595093416896776
LGBM Weighted Tuned,Test,3.622093403694956e-05
LGBM Weighted Tuned,Test,6.280610857132987e-05
LGBM Weighted Tuned,Test,0.0011488264798956037
LGBM Weighted Tuned,Test,0.011519431793344238
LGBM Weighted Tuned,Test,1.8197449973673057e-05
LGBM Weighted Tuned,Test,0.00033179300327331433
LGBM Weighted Tuned,Test,4.858285747495658e-05
LGBM Weighted Tuned,Test,0.02258522827456334
LGBM Weighted Tuned,Test,0.090141334425187
LGBM Weighted Tuned,Test,6.925889376355201e-05
LGBM Weighted Tuned,Test,0.35782375024728896
LGBM Weighted Tuned,Test,0.000783176916535618
LGBM Weighted Tuned,Test,0.0003386059268007524
LGBM Weighted Tuned,Test,0.00619933441900645
LGBM Weighted Tuned,Test,9.58964429467227e-05
LGBM Weighted Tuned,Test,0.061037747734511524
LGBM Weighted Tuned,Test,0.07199060225933977
LGBM Weighted Tuned,Test,0.00074950588774054
LGBM Weighted Tuned,Test,0.017002947059648645
LGBM Weighted Tuned,Test,0.07287909731124133
LGBM Weighted Tuned,Test,0.23398228822464004
LGBM Weighted Tuned,Test,0.025223379178395393
LGBM Weighted Tuned,Test,0.00034158463466349556
LGBM Weighted Tuned,Test,0.5533756875374484
LGBM Weighted Tuned,Test,0.028188491156186816
LGBM Weighted Tuned,Test,0.002175156562873431
LGBM Weighted Tuned,Test,1.81415598773527e-05
LGBM Weighted Tuned,Test,0.0006603444639017571
LGBM Weighted Tuned,Test,0.012351170627956088
LGBM Weighted Tuned,Test,0.02628930422601668
LGBM Weighted Tuned,Test,0.0017562909893949952
LGBM Weighted Tuned,Test,0.0018991659323217614
LGBM Weighted Tuned,Test,8.331704007579503e-05
LGBM Weighted Tuned,Test,0.039844604398700655
LGBM Weighted Tuned,Test,0.0015208510488979477
LGBM Weighted Tuned,Test,0.38605888583108083
LGBM Weighted Tuned,Test,0.35901664252415616
LGBM Weighted Tuned,Test,0.006626734122878666
LGBM Weighted Tuned,Test,0.0014780480957668073
LGBM Weighted Tuned,Test,1.724635130976463e-05
LGBM Weighted Tuned,Test,0.005651062253368618
LGBM Weighted Tuned,Test,2.370644118509857e-05
LGBM Weighted Tuned,Test,0.009624071829723486
LGBM Weighted Tuned,Test,0.04921577222404704
LGBM Weighted Tuned,Test,0.00013666976170184528
LGBM Weighted Tuned,Test,1.297894541059066e-05
LGBM Weighted Tuned,Test,2.1914433966289753e-05
LGBM Weighted Tuned,Test,2.737649332728518e-05
LGBM Weighted Tuned,Test,4.132357144430006e-05
LGBM Weighted Tuned,Test,4.8059174493451496e-05
LGBM Weighted Tuned,Test,0.024965413147832415
LGBM Weighted Tuned,Test,0.00017037897701740256
LGBM Weighted Tuned,Test,0.5459918178721769
LGBM Weighted Tuned,Test,0.0009304199974104127
LGBM Weighted Tuned,Test,0.0016661263469046868
LGBM Weighted Tuned,Test,0.0013336993952181456
LGBM Weighted Tuned,Test,0.0016611279388383836
LGBM Weighted Tuned,Test,0.00015058507639711174
LGBM Weighted Tuned,Test,0.0026079112190530076
LGBM Weighted Tuned,Test,0.0007331947461158301
LGBM Weighted Tuned,Test,2.9943045496998785e-05
LGBM Weighted Tuned,Test,6.338945683738747e-05
LGBM Weighted Tuned,Test,0.00020643074212033986
LGBM Weighted Tuned,Test,0.0011742708957632336
LGBM Weighted Tuned,Test,0.026534641031793885
LGBM Weighted Tuned,Test,6.665644901641124e-05
LGBM Weighted Tuned,Test,0.001350104993834913
LGBM Weighted Tuned,Test,0.04779953114979256
LGBM Weighted Tuned,Test,0.002981371691608927
LGBM Weighted Tuned,Test,3.760608217514293e-05
LGBM Weighted Tuned,Test,0.020708214610015267
LGBM Weighted Tuned,Test,0.9855693279783145
LGBM Weighted Tuned,Test,0.10759506585311436
LGBM Weighted Tuned,Test,0.00047851933696418643
LGBM Weighted Tuned,Test,0.000583981479037276
LGBM Weighted Tuned,Test,0.0001628540217174271
LGBM Weighted Tuned,Test,0.00034848245392185307
LGBM Weighted Tuned,Test,0.00025975238564615794
LGBM Weighted Tuned,Test,0.00010558311971263105
LGBM Weighted Tuned,Test,0.0005736806235186981
LGBM Weighted Tuned,Test,0.1001885267302503
LGBM Weighted Tuned,Test,5.566594862121113e-05
LGBM Weighted Tuned,Test,0.00053691790673136
LGBM Weighted Tuned,Test,0.0009842640288204453
LGBM Weighted Tuned,Test,3.1225694432969976e-05
LGBM Weighted Tuned,Test,0.00017922445279743512
LGBM Weighted Tuned,Test,0.0012245896324746617
LGBM Weighted Tuned,Test,4.002169487681978e-05
LGBM Weighted Tuned,Test,0.028252967135901915
LGBM Weighted Tuned,Test,0.03408671691736053
LGBM Weighted Tuned,Test,0.013822855925500473
LGBM Weighted Tuned,Test,0.024756436168449594
LGBM Weighted Tuned,Test,0.0037700699700550953
LGBM Weighted Tuned,Test,0.00017988371823470908
LGBM Weighted Tuned,Test,0.0007883315014175814
LGBM Weighted Tuned,Test,0.030371154706181885
LGBM Weighted Tuned,Test,0.0006349101374123324
LGBM Weighted Tuned,Test,0.039491158844199216
LGBM Weighted Tuned,Test,0.00013807945735635623
LGBM Weighted Tuned,Test,0.0031429972975154487
LGBM Weighted Tuned,Test,0.26551148562974153
LGBM Weighted Tuned,Test,0.0007895033936556121
LGBM Weighted Tuned,Test,0.006347656217844391
LGBM Weighted Tuned,Test,4.940659652704377e-05
LGBM Weighted Tuned,Test,0.026272222570724844
LGBM Weighted Tuned,Test,0.001252373589270681
LGBM Weighted Tuned,Test,0.4370978186722972
LGBM Weighted Tuned,Test,0.011760614564155522
LGBM Weighted Tuned,Test,0.0006329528455484066
LGBM Weighted Tuned,Test,0.07390521296818461
LGBM Weighted Tuned,Test,1.37862313867336e-05
LGBM Weighted Tuned,Test,4.196563702732112e-05
LGBM Weighted Tuned,Test,0.0009449124377504239
LGBM Weighted Tuned,Test,0.00550594412400534
LGBM Weighted Tuned,Test,0.007593968821977629
LGBM Weighted Tuned,Test,0.009310384763358574
LGBM Weighted Tuned,Test,0.042900833810294844
LGBM Weighted Tuned,Test,0.0002512043407399636
LGBM Weighted Tuned,Test,0.010228144144266845
LGBM Weighted Tuned,Test,0.7587585310241352
LGBM Weighted Tuned,Test,0.0008899011907800027
LGBM Weighted Tuned,Test,0.0005605141192527986
LGBM Weighted Tuned,Test,5.6011472725609535e-06
LGBM Weighted Tuned,Test,0.0009352927917112645
LGBM Weighted Tuned,Test,2.27086828689142e-05
LGBM Weighted Tuned,Test,3.051959401891661e-05
LGBM Weighted Tuned,Test,0.002120040566678637
LGBM Weighted Tuned,Test,0.0004448157289051485
LGBM Weighted Tuned,Test,6.0584596162181315e-05
LGBM Weighted Tuned,Test,0.00011774881740655607
LGBM Weighted Tuned,Test,0.0001631813086291613
LGBM Weighted Tuned,Test,0.007614319017789211
LGBM Weighted Tuned,Test,0.04568376477995816
LGBM Weighted Tuned,Test,4.43738835820353e-05
LGBM Weighted Tuned,Test,0.0003533710793678761
LGBM Weighted Tuned,Test,0.006107716293771627
LGBM Weighted Tuned,Test,0.0006027932908386468
LGBM Weighted Tuned,Test,0.0013023133189984588
LGBM Weighted Tuned,Test,0.0006877799044297816
LGBM Weighted Tuned,Test,0.0012252646361846427
LGBM Weighted Tuned,Test,0.08476855112390118
LGBM Weighted Tuned,Test,0.07742231748689289
LGBM Weighted Tuned,Test,0.017649221939966743
LGBM Weighted Tuned,Test,0.00015415050189003017
LGBM Weighted Tuned,Test,0.028140746013670743
LGBM Weighted Tuned,Test,0.043007426606368214
LGBM Weighted Tuned,Test,0.00016927980397698635
LGBM Weighted Tuned,Test,9.21363976874687e-06
LGBM Weighted Tuned,Test,0.021496596678425035
LGBM Weighted Tuned,Test,0.18149991515767275
LGBM Weighted Tuned,Test,0.0018049978101498058
LGBM Weighted Tuned,Test,0.002518790858210214
LGBM Weighted Tuned,Test,0.0005739987181747003
LGBM Weighted Tuned,Test,7.595991954711087e-05
LGBM Weighted Tuned,Test,0.0011119458194337032
LGBM Weighted Tuned,Test,5.8629057808584583e-05
LGBM Weighted Tuned,Test,0.00022305973897947953
LGBM Weighted Tuned,Test,0.00029073158250298646
LGBM Weighted Tuned,Test,8.319510829146742e-05
LGBM Weighted Tuned,Test,2.423628243970835e-05
LGBM Weighted Tuned,Test,8.902452697720975e-05
LGBM Weighted Tuned,Test,0.0005070681538920685
LGBM Weighted Tuned,Test,0.027024627231261977
LGBM Weighted Tuned,Test,0.07784531943892094
LGBM Weighted Tuned,Test,0.005251879914071854
LGBM Weighted Tuned,Test,0.0006632798018683982
LGBM Weighted Tuned,Test,0.0011104021347471912
LGBM Weighted Tuned,Test,2.213982860772126e-05
LGBM Weighted Tuned,Test,0.1962024070530452
LGBM Weighted Tuned,Test,0.00026164870024287206
LGBM Weighted Tuned,Test,0.001377855072230644
LGBM Weighted Tuned,Test,5.240298219411211e-05
LGBM Weighted Tuned,Test,0.03905500621920215
LGBM Weighted Tuned,Test,0.0012043676400326226
LGBM Weighted Tuned,Test,0.35782375024728896
LGBM Weighted Tuned,Test,0.0001326892513601851
LGBM Weighted Tuned,Test,0.0021196583056123553
LGBM Weighted Tuned,Test,0.0009588317996798441
LGBM Weighted Tuned,Test,0.0013033106266212252
LGBM Weighted Tuned,Test,0.0006473550216536026
LGBM Weighted Tuned,Test,0.00031667580732122396
LGBM Weighted Tuned,Test,0.0037346076833194904
LGBM Weighted Tuned,Test,3.9853897561612e-05
LGBM Weighted Tuned,Test,0.0761888890380435
LGBM Weighted Tuned,Test,0.00013426021043739833
LGBM Weighted Tuned,Test,0.3986727398414917
LGBM Weighted Tuned,Test,0.00021504696827036183
LGBM Weighted Tuned,Test,0.0022530935567798495
LGBM Weighted Tuned,Test,0.0011855904047120734
LGBM Weighted Tuned,Test,0.1413437514784736
LGBM Weighted Tuned,Test,0.18102775069821928
LGBM Weighted Tuned,Test,0.0034856049632478177
LGBM Weighted Tuned,Test,0.008843821011557562
LGBM Weighted Tuned,Test,6.892376357668736e-05
LGBM Weighted Tuned,Test,0.00022063500257284187
LGBM Weighted Tuned,Test,0.8970787197162741
LGBM Weighted Tuned,Test,0.03270708387524235
LGBM Weighted Tuned,Test,7.104628170344129e-05
LGBM Weighted Tuned,Test,0.0010822831261953203
LGBM Weighted Tuned,Test,0.00010751526538781652
LGBM Weighted Tuned,Test,0.002651490776630158
LGBM Weighted Tuned,Test,0.00035022238048056304
LGBM Weighted Tuned,Test,0.004835488826505688
LGBM Weighted Tuned,Test,0.11446330022777382
LGBM Weighted Tuned,Test,0.001492929326283389
LGBM Weighted Tuned,Test,0.00020742103139970454
LGBM Weighted Tuned,Test,0.10499333013761054
LGBM Weighted Tuned,Test,0.0005139623390690238
LGBM Weighted Tuned,Test,0.009022408473121475
LGBM Weighted Tuned,Test,8.210382081515973e-05
LGBM Weighted Tuned,Test,8.806568901771705e-05
LGBM Weighted Tuned,Test,0.3336730669403064
LGBM Weighted Tuned,Test,0.0010532025972304715
LGBM Weighted Tuned,Test,0.0016611483646212972
LGBM Weighted Tuned,Test,0.00018795554099148448
LGBM Weighted Tuned,Test,0.0023435930233010756
LGBM Weighted Tuned,Test,0.02680426703004947
LGBM Weighted Tuned,Test,0.0013730906688993628
LGBM Weighted Tuned,Test,0.0007078029014256012
LGBM Weighted Tuned,Test,0.0024478098594265243
LGBM Weighted Tuned,Test,0.00029313260020258586
LGBM Weighted Tuned,Test,6.885230094306312e-05
LGBM Weighted Tuned,Test,0.022855695119583012
LGBM Weighted Tuned,Test,2.1862551890678443e-05
LGBM Weighted Tuned,Test,0.0030323564453822527
LGBM Weighted Tuned,Test,0.005490582132568106
LGBM Weighted Tuned,Test,0.0003332531457638881
LGBM Weighted Tuned,Test,0.004443875843908079
LGBM Weighted Tuned,Test,0.00018161262417463534
LGBM Weighted Tuned,Test,0.0003404417064751713
LGBM Weighted Tuned,Test,0.0015470744396849378
LGBM Weighted Tuned,Test,0.007341610978673738
LGBM Weighted Tuned,Test,0.00620513319858989
LGBM Weighted Tuned,Test,0.008723199627752098
LGBM Weighted Tuned,Test,0.015572635997478879
LGBM Weighted Tuned,Test,0.001063955545558529
LGBM Weighted Tuned,Test,0.013499504371967433
LGBM Weighted Tuned,Test,0.37033715352365576
LGBM Weighted Tuned,Test,2.691960331956741e-05
LGBM Weighted Tuned,Test,6.787261753461454e-05
LGBM Weighted Tuned,Test,7.21271254341263e-05
LGBM Weighted Tuned,Test,0.0002860267457561566
LGBM Weighted Tuned,Test,0.0008229553557647859
LGBM Weighted Tuned,Test,0.007553149757652426
LGBM Weighted Tuned,Test,0.1177610010061266
LGBM Weighted Tuned,Test,0.4670919782423022
LGBM Weighted Tuned,Test,0.00031027495984067193
LGBM Weighted Tuned,Test,0.0028401219496386335
LGBM Weighted Tuned,Test,5.090706802850042e-05
LGBM Weighted Tuned,Test,0.11245679125389867
LGBM Weighted Tuned,Test,0.0005783664416890817
LGBM Weighted Tuned,Test,0.05105245142179735
LGBM Weighted Tuned,Test,0.0024604201454417876
LGBM Weighted Tuned,Test,0.005234248475279621
LGBM Weighted Tuned,Test,0.0008007941348379555
LGBM Weighted Tuned,Test,0.0005593650265009309
LGBM Weighted Tuned,Test,0.009953054964439139
LGBM Weighted Tuned,Test,0.003671062947863265
LGBM Weighted Tuned,Test,5.1844078067479226e-05
LGBM Weighted Tuned,Test,0.0024535232776836647
